"Time","C1_39.05nM","C2_78.12nM","C3_156.2nM","C4_312.5nM","C5_625nM","C6_1250nM","C7_2500nM","C8_5000nM"
314.64,0.534333,1.94956,4.23956,7.26047,16.5228,32.8316,54.7499,88.1937
314.74,0.537078,1.96207,4.24231,7.26321,16.5224,32.8359,54.7624,88.1988
314.84,0.510895,1.9523,4.23255,7.25345,16.5079,32.8215,54.7526,88.182
314.94,0.503876,1.9523,4.23254,7.25345,16.513,32.8215,54.7526,88.1867
315.04,0.508575,1.9523,4.23254,7.25034,16.506,32.8215,54.7526,88.1937
315.14,0.515594,1.9523,4.23254,7.24564,16.506,32.8215,54.7526,88.1937
315.24,0.515594,1.9523,4.22943,7.24564,16.506,32.8168,54.7526,88.1937
315.34,0.515593,1.95584,4.22162,7.24564,16.4982,32.8066,54.7495,88.1906
315.44,0.512479,1.94644,4.21222,7.24252,16.4911,32.8019,54.7448,88.1812
315.54,0.498017,1.93668,4.2052,7.22806,16.4837,32.7922,54.7397,88.1644
315.64,0.512852,1.93979,4.20831,7.23117,16.4798,32.7953,54.7499,88.1675
315.74,0.530422,1.95932,4.22277,7.24563,16.504,32.8097,54.7643,88.182
315.84,0.535126,1.9523,4.22278,7.24564,16.504,32.8051,54.7643,88.1789
315.94,0.535127,1.9523,4.22278,7.24564,16.5009,32.7949,54.7643,88.1742
316.04,0.539828,1.96207,4.22748,7.25033,16.5009,32.7949,54.769,88.1789
316.14,0.55661,1.96207,4.24426,7.25735,16.5079,32.7922,54.7889,88.1812
316.24,0.55661,1.96207,4.23956,7.25735,16.5079,32.7953,54.7936,88.1742
316.34,0.55661,1.95895,4.21967,7.25266,16.5032,32.7969,54.7936,88.1742
316.44,0.55661,1.95425,4.22473,7.24564,16.506,32.7922,54.7905,88.1742
316.54,0.566376,1.94955,4.22473,7.24564,16.4931,32.7922,54.7889,88.1742
316.64,0.566376,1.94254,4.22473,7.24564,16.4884,32.7922,54.7936,88.1742
316.74,0.566376,1.9523,4.22473,7.2554,16.4982,32.7824,54.7936,88.1742
316.84,0.576141,1.95895,4.24426,7.2554,16.5079,32.7922,54.7936,88.184
316.94,0.576141,1.95425,4.23956,7.2554,16.5032,32.7922,54.7936,88.1808
317.04,0.576141,1.94955,4.23254,7.2554,16.506,32.7875,54.7936,88.1761
317.14,0.576143,1.94254,4.23254,7.2554,16.506,32.7902,54.7936,88.1859
317.24,0.58084,1.94723,4.23724,7.2601,16.5107,32.7852,54.7983,88.1859
317.34,0.578094,1.95425,4.2345,7.26712,16.5079,32.7824,54.7956,88.1761
317.44,0.578094,1.95425,4.2345,7.26712,16.5048,32.7824,54.7956,88.1761
317.54,0.578094,1.95114,4.23138,7.26712,16.5001,32.7871,54.7956,88.1761
317.64,0.578095,1.94644,4.22668,7.26712,16.5001,32.7941,54.7956,88.1761
317.74,0.581206,1.94485,4.2298,7.27023,16.5032,32.7925,54.7987,88.1793
317.84,0.573028,1.93942,4.24115,7.27182,16.5048,32.7871,54.7874,88.1808
317.94,0.578096,1.9476,4.23956,7.27023,16.4985,32.7855,54.7842,88.1793
318.04,0.578094,1.9476,4.24426,7.27493,16.4962,32.7902,54.7936,88.184
318.14,0.581207,1.94058,4.23956,7.27493,16.506,32.7902,54.7936,88.1808
318.24,0.585907,1.93747,4.23254,7.26517,16.506,32.7871,54.7936,88.1859
318.34,0.582794,1.94449,4.23254,7.26517,16.506,32.7726,54.7936,88.1761
318.44,0.578094,1.94449,4.24231,7.26517,16.506,32.7726,54.7936,88.1859
318.54,0.578094,1.94449,4.24231,7.26517,16.506,32.7824,54.7936,88.1761
318.64,0.578094,1.93979,4.24231,7.26517,16.5013,32.7824,54.7936,88.1761
318.74,0.573395,1.93277,4.25208,7.26517,16.504,32.7824,54.7936,88.1714
318.84,0.566376,1.93277,4.25208,7.26517,16.504,32.7824,54.7936,88.1644
318.94,0.576141,1.93942,4.24896,7.26517,16.5009,32.7855,54.7936,88.1644
319.04,0.576141,1.93472,4.24426,7.26517,16.4962,32.7902,54.7936,88.1644
319.14,0.576141,1.93472,4.24738,7.26517,16.506,32.7902,54.7936,88.1644
319.24,0.571442,1.93472,4.24896,7.26517,16.506,32.7949,54.7936,88.1742
319.34,0.564423,1.94449,4.24426,7.26517,16.5013,32.8019,54.7936,88.1695
319.44,0.564424,1.93979,4.2591,7.26517,16.4943,32.8019,54.7936,88.1625
319.54,0.57889,1.93747,4.26538,7.27457,16.499,32.8066,54.7983,88.1672
319.64,0.585904,1.94449,4.27746,7.2886,16.5029,32.8137,54.8054,88.1742
319.74,0.58591,1.94449,4.2677,7.28861,16.4884,32.8039,54.8054,88.1644
319.84,0.582794,1.94138,4.263,7.30032,16.4884,32.8039,54.8054,88.1547
319.94,0.578095,1.93668,4.25598,7.30032,16.4884,32.8039,54.7956,88.1516
320.04,0.59097,1.94485,4.26886,7.30344,16.4915,32.8168,54.8085,88.15
320.14,0.582793,1.92966,4.26068,7.29837,16.4736,32.8086,54.7874,88.1418
320.24,0.573396,1.92496,4.25287,7.29526,16.4786,32.7992,54.778,88.1371
320.34,0.569489,1.93783,4.26105,7.29367,16.4818,32.7953,54.7842,88.1402
320.44,0.580837,1.93631,4.26263,7.29525,16.4786,32.8066,54.7905,88.1418
320.54,0.566376,1.91715,4.24817,7.2808,16.4572,32.7922,54.7761,88.1226
320.64,0.566376,1.91714,4.24347,7.28079,16.4572,32.7891,54.7761,88.1156
320.74,0.571075,1.91714,4.23645,7.28079,16.4474,32.7844,54.7761,88.1058
320.84,0.581206,1.92026,4.24933,7.2792,16.4505,32.7875,54.7792,88.1089
320.94,0.576141,1.92496,4.24426,7.27182,16.4454,32.7922,54.7643,88.1008
321.04,0.576141,1.92496,4.24426,7.27884,16.4454,32.7922,54.7643,88.0961
321.14,0.58316,1.92026,4.25403,7.2886,16.4423,32.7922,54.7643,88.0844
321.24,0.576141,1.91324,4.24933,7.2886,16.4376,32.7922,54.7643,88.0844
321.34,0.576141,1.91324,4.24231,7.2886,16.4376,32.7922,54.7643,88.0844
321.44,0.573029,1.91324,4.24231,7.2886,16.4376,32.7922,54.7643,88.0844
321.54,0.56833,1.91324,4.24231,7.2886,16.4376,32.7922,54.7741,88.0844
321.64,0.582795,1.91794,4.25677,7.29331,16.4376,32.8066,54.7757,88.0891
321.74,0.585113,1.92026,4.24933,7.29562,16.4329,32.809,54.7733,88.0914
321.84,0.566376,1.91129,4.2306,7.28666,16.4142,32.7902,54.7546,88.0726
321.94,0.571439,1.91128,4.23059,7.28195,16.4142,32.7902,54.7546,88.0629
322.04,0.559357,1.89682,4.22748,7.26517,16.4044,32.7805,54.7448,88.0531
322.14,0.561676,1.89957,4.22278,7.27493,16.4142,32.7922,54.7448,88.0562
322.24,0.554657,1.89957,4.22278,7.27493,16.4111,32.7875,54.7303,88.0609
322.34,0.544888,1.8945,4.21302,7.26987,16.3966,32.7707,54.7136,88.0511
322.44,0.535127,1.88706,4.20325,7.26712,16.39,32.7609,54.7038,88.0414
322.54,0.549589,1.88473,4.21771,7.27493,16.3994,32.7754,54.7085,88.0461
322.64,0.542144,1.88901,4.21027,7.27219,16.3919,32.7679,54.7011,88.0258
322.74,0.539826,1.88669,4.20795,7.26987,16.3896,32.7656,54.689,88.0187
322.84,0.55661,1.89371,4.21496,7.27688,16.3868,32.7726,54.696,88.0258
322.94,0.55661,1.89371,4.21497,7.27689,16.3868,32.7726,54.696,88.0258
323.04,0.56326,1.89059,4.22473,7.27689,16.3915,32.7726,54.696,88.0258
323.14,0.558563,1.87613,4.21497,7.26712,16.3888,32.7629,54.6765,88.016
323.24,0.558563,1.8812,4.21497,7.25424,16.3888,32.7629,54.6862,88.0062
323.34,0.553864,1.87418,4.21497,7.25931,16.3888,32.7598,54.6862,88.0062
323.44,0.546842,1.87417,4.21496,7.25931,16.3888,32.7648,54.6909,88.0062
323.54,0.537079,1.8613,4.2052,7.24955,16.3743,32.7504,54.6737,87.9867
323.64,0.537079,1.86636,4.2052,7.24954,16.3818,32.7433,54.6667,87.9867
323.74,0.546844,1.86636,4.2005,7.24954,16.3888,32.7433,54.6667,87.982
323.84,0.537079,1.8566,4.18372,7.23978,16.3743,32.7336,54.6616,87.9652
323.94,0.546842,1.8566,4.18371,7.24954,16.372,32.7336,54.6522,87.9554
324.04,0.53354,1.84799,4.18683,7.24094,16.3704,32.725,54.6366,87.9468
324.14,0.531217,1.85269,4.19153,7.24563,16.3751,32.7394,54.6413,87.9515
324.24,0.530063,1.84799,4.18177,7.23587,16.3654,32.7297,54.6315,87.932
324.34,0.525359,1.84097,4.18176,7.24564,16.3654,32.7297,54.6315,87.932
324.44,0.530061,1.83591,4.17358,7.23587,16.3603,32.7246,54.6382,87.9269
324.54,0.532375,1.83511,4.1712,7.24094,16.3626,32.7367,54.6405,87.9293
324.64,0.520296,1.81363,4.15912,7.22885,16.3575,32.7215,54.6167,87.9172
324.74,0.537077,1.81363,4.1759,7.24563,16.3575,32.714,54.6237,87.9144
324.84,0.537079,1.82339,4.16614,7.24564,16.3575,32.7094,54.614,87.9144
324.94,0.537079,1.82028,4.1712,7.24564,16.3575,32.7121,54.614,87.9144
325.04,0.537076,1.81558,4.16418,7.24094,16.3575,32.7121,54.614,87.9027
325.14,0.527313,1.80582,4.15442,7.22415,16.3478,32.6926,54.6042,87.9047
325.24,0.527313,1.81088,4.15131,7.22104,16.3575,32.6879,54.6042,87.8929
325.34,0.520662,1.79721,4.13996,7.20969,16.3509,32.684,54.5878,87.8863
325.44,0.52536,1.80191,4.14465,7.21439,16.3556,32.6887,54.5925,87.891
325.54,0.535126,1.79721,4.13995,7.21439,16.3622,32.6855,54.5827,87.891
325.64,0.530426,1.79019,4.13763,7.20969,16.3575,32.6808,54.5827,87.8812
325.74,0.523407,1.79019,4.14465,7.20267,16.3626,32.6808,54.5827,87.8781
325.84,0.528107,1.78708,4.13995,7.20267,16.3556,32.6808,54.5827,87.8734
325.94,0.535124,1.78238,4.13763,7.19955,16.3556,32.6808,54.5827,87.8734
326.04,0.530062,1.77731,4.13489,7.19956,16.3556,32.6758,54.5679,87.8683
326.14,0.537079,1.7941,4.13959,7.20657,16.3556,32.6781,54.5749,87.8656
326.24,0.537079,1.7941,4.14661,7.20657,16.3556,32.666,54.5796,87.8656
326.34,0.537079,1.7941,4.14661,7.20657,16.3556,32.673,54.5768,87.8656
326.44,0.53708,1.7941,4.14661,7.21829,16.3654,32.6683,54.5721,87.8707
326.54,0.551543,1.80856,4.1513,7.2261,16.3669,32.666,54.5698,87.8586
326.64,0.548798,1.80112,4.14856,7.22806,16.3595,32.6633,54.5768,87.8558
326.74,0.548798,1.7941,4.15167,7.22495,16.3693,32.6633,54.5671,87.8558
326.84,0.551909,1.79721,4.15948,7.22336,16.3724,32.6664,54.5702,87.8589
326.94,0.542145,1.80386,4.14154,7.21829,16.3626,32.6582,54.5651,87.8539
327.04,0.535126,1.80075,4.13214,7.22806,16.3556,32.6535,54.5651,87.8508
327.14,0.535127,1.79605,4.12512,7.22806,16.3556,32.6535,54.5651,87.8461
327.24,0.539824,1.80075,4.13452,7.23276,16.3603,32.668,54.5698,87.8461
327.34,0.546844,1.80307,4.14856,7.23977,16.3771,32.675,54.5768,87.8461
327.44,0.543729,1.79605,4.14856,7.23507,16.3771,32.675,54.5768,87.8461
327.54,0.530427,1.79721,4.12824,7.21945,16.3802,32.6762,54.5682,87.8375
327.64,0.535126,1.80191,4.13293,7.22415,16.3849,32.6808,54.5729,87.8422
327.74,0.535126,1.7988,4.14465,7.22885,16.3849,32.6761,54.5729,87.8324
327.84,0.535126,1.7941,4.14465,7.23587,16.3947,32.6641,54.5729,87.8324
327.94,0.535127,1.7941,4.14465,7.23587,16.3915,32.6711,54.5632,87.8422
328.04,0.539828,1.7941,4.14935,7.24057,16.3947,32.6855,54.5679,87.8371
328.14,0.542148,1.80387,4.15637,7.24289,16.4033,32.6926,54.5749,87.8394
328.24,0.546841,1.81088,4.16809,7.24759,16.42,32.7043,54.5866,87.8441
328.34,0.535126,1.79215,4.15638,7.24564,16.4083,32.6926,54.5749,87.8226
328.44,0.544892,1.79215,4.15637,7.24564,16.4134,32.6926,54.5749,87.8226
328.54,0.548003,1.79214,4.14777,7.24875,16.4095,32.6957,54.578,87.8257
328.64,0.542943,1.79215,4.138,7.24369,16.4044,32.6957,54.5729,87.8207
328.74,0.554286,1.80661,4.14544,7.25814,16.4158,32.7031,54.5921,87.8254
328.84,0.546844,1.80386,4.15442,7.2554,16.4181,32.7004,54.5917,87.8226
328.94,0.546845,1.80386,4.15442,7.2601,16.4279,32.6906,54.5847,87.8226
329.04,0.549959,1.80228,4.15442,7.2753,16.431,32.6937,54.5878,87.8257
329.14,0.549957,1.80972,4.15442,7.27298,16.4407,32.6984,54.6022,87.8304
329.24,0.552704,1.80972,4.15442,7.27768,16.4337,32.6984,54.6022,87.8304
329.34,0.54764,1.81442,4.16223,7.27963,16.4384,32.7129,54.6069,87.8351
329.44,0.554657,1.82144,4.17395,7.29642,16.4454,32.7199,54.6237,87.8422
329.54,0.56131,1.82144,4.17395,7.29642,16.4454,32.7199,54.6237,87.8422
329.64,0.55661,1.81833,4.17395,7.29642,16.4454,32.7101,54.6237,87.8469
329.74,0.55661,1.81674,4.17395,7.29642,16.4454,32.7101,54.6237,87.8394
329.84,0.55191,1.81833,4.17395,7.29172,16.4454,32.7101,54.6237,87.8422
329.94,0.544891,1.81363,4.17395,7.2847,16.4454,32.7101,54.6237,87.8422
330.04,0.540193,1.81363,4.16223,7.2894,16.4454,32.7101,54.6237,87.8324
330.14,0.54764,1.8281,4.16693,7.29642,16.447,32.7148,54.6284,87.8371
330.24,0.551542,1.83511,4.17395,7.30112,16.4493,32.7187,54.6354,87.8441
330.34,0.546842,1.83511,4.17865,7.30814,16.4591,32.714,54.6354,87.8441
330.44,0.537079,1.81558,4.1759,7.29837,16.4446,32.7043,54.6257,87.8344
330.54,0.544095,1.82535,4.1759,7.29837,16.4376,32.7043,54.6257,87.841
330.64,0.5242,1.81558,4.16614,7.29172,16.4279,32.6898,54.6159,87.8265
330.74,0.519501,1.81558,4.16614,7.29642,16.4326,32.6875,54.6257,87.8265
330.84,0.522615,1.82846,4.16455,7.29953,16.4427,32.7074,54.6288,87.8297
330.94,0.522614,1.83316,4.16693,7.30423,16.4474,32.7121,54.6335,87.8344
331.04,0.515594,1.82846,4.16925,7.314,16.4505,32.7121,54.6335,87.8344
331.14,0.522247,1.83121,4.16223,7.314,16.4454,32.7074,54.6304,87.8344
331.24,0.527313,1.82144,4.16223,7.314,16.4454,32.7004,54.6257,87.8344
331.34,0.522611,1.82144,4.16223,7.314,16.4552,32.7004,54.6288,87.8344
331.44,0.505829,1.82144,4.15247,7.30423,16.4357,32.6808,54.6304,87.8101
331.54,0.505829,1.81833,4.16418,7.314,16.4357,32.6808,54.6257,87.8129
331.64,0.498016,1.81363,4.15247,7.314,16.4357,32.6808,54.6257,87.8031
331.74,0.496063,1.80893,4.14935,7.314,16.4357,32.6808,54.6257,87.8031
331.84,0.486301,1.79215,4.14661,7.30423,16.4357,32.6711,54.6257,87.7933
331.94,0.491361,1.80191,4.15637,7.31399,16.4454,32.6808,54.6307,87.8031
332.04,0.471466,1.80387,4.14191,7.29447,16.4357,32.6809,54.6187,87.7933
332.14,0.476532,1.80386,4.13489,7.29446,16.4404,32.6808,54.6307,87.7933
332.24,0.476532,1.80075,4.13995,7.29135,16.4427,32.6808,54.6237,87.7933
332.34,0.476532,1.79605,4.13293,7.28665,16.4357,32.6808,54.619,87.7933
332.44,0.471829,1.79605,4.13293,7.28665,16.4357,32.6808,54.6022,87.7933
332.54,0.455048,1.78629,4.12317,7.27689,16.4404,32.6711,54.5925,87.7836
332.64,0.464813,1.78159,4.12317,7.27689,16.4474,32.6711,54.6022,87.7883
332.74,0.4617,1.77457,4.12317,7.27689,16.4474,32.6711,54.6022,87.7808
332.84,0.457001,1.77457,4.13293,7.27689,16.4474,32.6711,54.6022,87.7785
332.94,0.457,1.77457,4.13293,7.27689,16.4427,32.6711,54.6022,87.7855
333.04,0.453887,1.75974,4.12671,7.27377,16.4373,32.668,54.5991,87.7824
333.14,0.458951,1.77145,4.11731,7.26437,16.4396,32.6633,54.5944,87.7777
333.24,0.449191,1.76871,4.10755,7.24759,16.4298,32.6535,54.5847,87.7679
333.34,0.449188,1.76401,4.10284,7.24759,16.42,32.6535,54.5847,87.7582
333.44,0.458954,1.75699,4.09583,7.24759,16.42,32.6437,54.5749,87.7679
333.54,0.454254,1.76169,4.09583,7.24759,16.42,32.6437,54.5749,87.7582
333.64,0.447235,1.76401,4.09583,7.24759,16.42,32.6437,54.5749,87.7535
333.74,0.458954,1.75699,4.09271,7.24759,16.42,32.6437,54.5749,87.7465
333.84,0.458955,1.75699,4.07825,7.24759,16.4056,32.6484,54.5749,87.7562
333.94,0.462065,1.76986,4.08136,7.24759,16.4017,32.6539,54.578,87.7496
334.04,0.455048,1.76285,4.07941,7.23587,16.3947,32.6398,54.571,87.7426
334.14,0.455048,1.75308,4.07239,7.23587,16.3947,32.6398,54.571,87.7426
334.24,0.455048,1.75308,4.06262,7.23587,16.3947,32.6301,54.5581,87.7426
334.34,0.455048,1.75309,4.05286,7.22611,16.3849,32.6203,54.5436,87.7328
334.44,0.455048,1.74332,4.05286,7.2261,16.3849,32.6203,54.5436,87.7328
334.54,0.455048,1.74332,4.05286,7.2261,16.3751,32.6105,54.5534,87.7328
334.64,0.451935,1.74332,4.05286,7.22141,16.3751,32.6074,54.5534,87.7328
334.74,0.450348,1.75778,4.05286,7.21439,16.3751,32.6027,54.5534,87.7297
334.84,0.445281,1.74057,4.04309,7.20462,16.3556,32.5961,54.5436,87.7152
334.94,0.439055,1.73044,4.03686,7.20151,16.3525,32.5945,54.5308,87.7121
335.04,0.439421,1.73044,4.02747,7.18393,16.3478,32.5851,54.5261,87.7074
335.14,0.432771,1.73081,4.01612,7.17258,16.3478,32.5785,54.5194,87.689
335.24,0.437468,1.74527,4.01379,7.18704,16.3478,32.5832,54.5241,87.6937
335.34,0.437467,1.74527,4.00909,7.18704,16.3478,32.5832,54.5241,87.6937
335.44,0.427705,1.73551,3.99231,7.17728,16.338,32.559,54.5046,87.684
335.54,0.432406,1.7402,3.99701,7.17728,16.3427,32.5664,54.5093,87.6887
335.64,0.439421,1.75699,4.00403,7.17727,16.345,32.5734,54.5116,87.6957
335.74,0.442537,1.75034,3.99738,7.16086,16.3314,32.5668,54.4979,87.689
335.84,0.437469,1.75503,4.01184,7.16556,16.3361,32.5715,54.5026,87.6937
335.94,0.447234,1.75503,4.00873,7.16556,16.3361,32.5715,54.4995,87.6937
336.04,0.437472,1.74997,3.99896,7.16049,16.3408,32.5664,54.4897,87.6789
336.14,0.437469,1.75699,4.00128,7.16281,16.338,32.5734,54.4968,87.6812
336.24,0.437469,1.75229,3.99426,7.15579,16.3478,32.5734,54.487,87.6742
336.34,0.437467,1.74527,4.00092,7.15579,16.3478,32.5734,54.487,87.6742
336.44,0.430818,1.74838,3.98956,7.14603,16.3411,32.5668,54.4803,87.6675
336.54,0.435516,1.75308,3.99426,7.14603,16.3458,32.5715,54.485,87.6625
336.64,0.435516,1.75308,3.99426,7.14603,16.3556,32.5715,54.485,87.6625
336.74,0.435516,1.75308,3.99426,7.14603,16.3556,32.5668,54.485,87.6527
336.84,0.435513,1.75308,3.98956,7.13156,16.3556,32.5597,54.485,87.6527
336.94,0.433565,1.74136,3.97083,7.11282,16.3392,32.548,54.4733,87.641
337.04,0.433564,1.74606,3.96576,7.11752,16.3369,32.5527,54.4733,87.6359
337.14,0.428863,1.74838,3.97784,7.11673,16.3361,32.5551,54.4686,87.6382
337.24,0.426545,1.74606,3.97553,7.10971,16.3388,32.5496,54.4663,87.6359
337.34,0.44333,1.76755,3.98254,7.10696,16.3458,32.5519,54.4733,87.6429
337.44,0.444915,1.77927,3.98724,7.11166,16.3505,32.5664,54.4683,87.6379
337.54,0.437469,1.77182,3.97473,7.10892,16.3478,32.5637,54.4753,87.6351
337.64,0.43747,1.7648,3.98138,7.09915,16.3431,32.559,54.4722,87.6351
337.74,0.435882,1.76791,3.9751,7.10226,16.3361,32.5648,54.4706,87.6382
337.84,0.417572,1.7695,3.95014,7.09409,16.3232,32.5566,54.4558,87.6172
337.94,0.411287,1.76792,3.94855,7.08078,16.3118,32.5551,54.4589,87.6109
338.04,0.415987,1.77261,3.95325,7.0972,16.3165,32.55,54.4636,87.6156
338.14,0.420687,1.77732,3.95795,7.09018,16.3263,32.5645,54.4683,87.6234
338.24,0.432768,1.78433,3.97473,7.0972,16.3263,32.5586,54.4655,87.6254
338.34,0.425749,1.78433,3.97162,7.0972,16.3165,32.5637,54.4655,87.6351
338.44,0.419098,1.78745,3.96027,7.09055,16.3196,32.557,54.4589,87.6187
338.54,0.430449,1.78903,3.96185,7.09213,16.3181,32.5586,54.4702,87.6203
338.64,0.422638,1.78433,3.95715,7.08743,16.3087,32.5539,54.4655,87.6156
338.74,0.417938,1.7894,3.95245,7.08743,16.3157,32.5637,54.4655,87.6156
338.84,0.417938,1.77262,3.94544,7.07767,16.3087,32.5492,54.4558,87.6058
338.94,0.417939,1.77261,3.94544,7.07297,16.304,32.5422,54.4429,87.6027
339.04,0.421052,1.77573,3.94855,7.06906,16.3001,32.5453,54.451,87.6011
339.14,0.425751,1.77731,3.95325,7.07376,16.3115,32.5566,54.4557,87.6058
339.24,0.421051,1.77261,3.95831,7.07376,16.3068,32.5519,54.451,87.6058
339.34,0.414032,1.77573,3.95129,7.07376,16.3068,32.5519,54.444,87.5941
339.44,0.414032,1.77731,3.95129,7.07376,16.3021,32.5519,54.444,87.5941
339.54,0.414032,1.77573,3.95795,7.07376,16.3095,32.559,54.444,87.5941
339.64,0.410919,1.78043,3.95325,7.07376,16.3165,32.5519,54.444,87.5941
339.74,0.406219,1.78043,3.94348,7.07376,16.3263,32.5519,54.444,87.5941
339.84,0.40152,1.78043,3.94348,7.07376,16.3263,32.5519,54.4491,87.5844
339.94,0.394501,1.78043,3.95325,7.07376,16.3263,32.5472,54.4323,87.5941
340.04,0.394498,1.78708,3.95325,7.07376,16.3361,32.5402,54.439,87.5941
340.14,0.384735,1.77261,3.93878,7.07571,16.3216,32.5273,54.4245,87.5844
340.24,0.391754,1.77261,3.94153,7.07571,16.3243,32.5258,54.4245,87.5844
340.34,0.394501,1.78238,3.94818,7.08236,16.3341,32.5469,54.4343,87.5941
340.44,0.391388,1.78238,3.94348,7.07767,16.3408,32.5422,54.4245,87.5797
340.54,0.386688,1.77768,3.94348,7.07767,16.3361,32.5519,54.4245,87.5726
340.64,0.386688,1.77066,3.94348,7.07767,16.3361,32.5472,54.4198,87.5824
340.74,0.389801,1.77066,3.94348,7.07767,16.3478,32.55,54.4128,87.5824
340.84,0.384735,1.75778,3.92902,7.0679,16.338,32.5402,54.403,87.5773
340.94,0.381622,1.7648,3.922,7.0679,16.3333,32.5371,54.3999,87.5699
341.04,0.376924,1.7648,3.922,7.07101,16.3263,32.5324,54.3952,87.5726
341.14,0.381624,1.7648,3.9267,7.08042,16.331,32.5371,54.3999,87.5676
341.24,0.398405,1.7648,3.94232,7.08743,16.3427,32.5539,54.4167,87.5746
341.34,0.398407,1.7648,3.93762,7.08743,16.345,32.5492,54.412,87.5746
341.44,0.398404,1.7648,3.93762,7.08743,16.338,32.5422,54.405,87.5746
341.54,0.388641,1.75504,3.92316,7.07767,16.3282,32.5422,54.3952,87.5648
341.64,0.388641,1.75504,3.91614,7.07767,16.338,32.5422,54.3952,87.5648
341.74,0.383942,1.75504,3.9259,7.07767,16.338,32.5422,54.3952,87.5648
341.84,0.381623,1.75192,3.91614,7.07767,16.3349,32.5422,54.3952,87.5648
341.94,0.387056,1.7601,3.92902,7.08078,16.3333,32.5519,54.4081,87.5679
342.04,0.384734,1.7601,3.93371,7.08548,16.3333,32.5519,54.4128,87.5726
342.14,0.384374,1.74802,3.92865,7.08042,16.3212,32.5422,54.4175,87.5773
342.24,0.403468,1.7648,3.94543,7.11166,16.338,32.5519,54.4343,87.5843
342.34,0.401154,1.7648,3.94543,7.11868,16.338,32.5617,54.4343,87.5844
342.44,0.417938,1.77457,3.95209,7.11868,16.338,32.5617,54.4343,87.5891
342.54,0.413236,1.77145,3.94739,7.11868,16.338,32.5586,54.4343,87.5961
342.64,0.399572,1.76011,3.94074,7.11515,16.338,32.5472,54.4276,87.5894
342.74,0.418726,1.77926,3.96496,7.139,16.3525,32.5664,54.4468,87.6086
342.84,0.420686,1.77652,3.9552,7.13626,16.3497,32.5637,54.4343,87.6187
342.94,0.427707,1.78629,3.9599,7.14096,16.3544,32.5781,54.4359,87.625
343.04,0.430815,1.77963,3.96533,7.16556,16.3646,32.5836,54.4413,87.6335
343.14,0.422639,1.78433,3.95325,7.16751,16.3595,32.5715,54.4362,87.6301
343.24,0.425749,1.78903,3.95795,7.17221,16.3642,32.5762,54.4409,87.6332
343.34,0.43747,1.79605,3.96966,7.17923,16.3665,32.5832,54.4479,87.6449
343.44,0.440584,1.80386,3.9798,7.18234,16.3771,32.5863,54.4608,87.648
343.54,0.449983,1.81558,3.9845,7.18704,16.3841,32.591,54.4655,87.6527
343.64,0.461703,1.81558,3.99896,7.19174,16.3818,32.591,54.4604,87.6574
343.74,0.473783,1.81558,4.00128,7.19876,16.3888,32.591,54.4675,87.6644
343.84,0.469882,1.81869,3.99737,7.20499,16.3919,32.591,54.4659,87.6722
343.94,0.479281,1.83786,4.00678,7.21909,16.3915,32.5957,54.4683,87.6887
344.04,0.492951,1.84018,4.01379,7.23276,16.413,32.6027,54.4753,87.6957
344.14,0.491366,1.83628,4.01691,7.22141,16.4232,32.6011,54.4784,87.6988
344.24,0.50076,1.85544,4.0263,7.24057,16.4326,32.6152,54.4878,87.7082
344.34,0.507783,1.85934,4.03021,7.2507,16.4396,32.6191,54.4948,87.7152
344.44,0.512484,1.85935,4.03021,7.2601,16.4443,32.6191,54.4995,87.7101
344.54,0.519502,1.86636,4.03723,7.26712,16.4544,32.6262,54.5065,87.7172
344.64,0.522611,1.86477,4.04034,7.27023,16.4622,32.6293,54.5096,87.7203
344.74,0.510897,1.85074,4.03333,7.26322,16.4552,32.6105,54.4929,87.7133
344.84,0.503877,1.8605,4.03333,7.26321,16.4552,32.6105,54.4976,87.7133
344.94,0.508578,1.86209,4.03803,7.27262,16.4568,32.6223,54.5093,87.718
345.04,0.525361,1.86441,4.04504,7.28665,16.4591,32.6222,54.5163,87.725
345.14,0.528471,1.87729,4.05127,7.28976,16.4622,32.6136,54.5194,87.7312
345.24,0.523409,1.87222,4.0509,7.2847,16.4669,32.6203,54.5096,87.7308
345.34,0.528109,1.88864,4.04584,7.27963,16.4572,32.6219,54.5171,87.7355
345.44,0.544892,1.87924,4.05286,7.28665,16.4572,32.6242,54.5241,87.7426
345.54,0.548007,1.87533,4.05597,7.29446,16.4603,32.6226,54.5272,87.7457
345.64,0.557406,1.88474,4.06537,7.31088,16.4697,32.625,54.5366,87.7551
345.74,0.571073,1.89175,4.08685,7.30813,16.472,32.632,54.5436,87.759
345.84,0.546846,1.87888,4.08411,7.29837,16.4552,32.632,54.5339,87.7476
345.94,0.561312,1.87888,4.08881,7.29331,16.4646,32.6367,54.5386,87.7473
346.04,0.568329,1.89761,4.09582,7.30032,16.4739,32.6437,54.5503,87.7543
